Date,PX_LAST,YLD_CNV_LAST
31/10/2023,81.368,7.581
30/10/2023,81.347,7.584
27/10/2023,81.444,7.572
26/10/2023,81.578,7.556
25/10/2023,81.242,7.596
24/10/2023,82.144,7.487
23/10/2023,81.479,7.567
20/10/2023,80.815,7.647
19/10/2023,80.667,7.665
18/10/2023,81.322,7.585
17/10/2023,81.924,7.512
16/10/2023,82.779,7.41
13/10/2023,83.444,7.332
12/10/2023,82.888,7.397
11/10/2023,83.938,7.274
10/10/2023,82.811,7.405
06/10/2023,81.407,7.573
05/10/2023,81.847,7.52
04/10/2023,82.012,7.499
03/10/2023,81.667,7.541
02/10/2023,82.977,7.384
29/09/2023,83.724,7.297
28/09/2023,83.602,7.311
27/09/2023,83.432,7.33
26/09/2023,83.788,7.289
25/09/2023,84.288,7.231
22/09/2023,85.091,7.139
21/09/2023,84.785,7.174
20/09/2023,85.89,7.048
19/09/2023,85.758,7.063
18/09/2023,85.991,7.037
15/09/2023,86.029,7.032
14/09/2023,86.368,6.995
13/09/2023,86.406,6.99
12/09/2023,86.042,7.03
11/09/2023,86.072,7.027
08/09/2023,86.416,6.988
07/09/2023,86.27,7.005
06/09/2023,86.141,7.019
05/09/2023,86.492,6.979
01/09/2023,87.397,6.88
31/08/2023,87.933,6.821
30/08/2023,87.874,6.827
29/08/2023,87.778,6.838
28/08/2023,87.17,6.904
25/08/2023,86.75,6.95
24/08/2023,86.655,6.96
23/08/2023,86.613,6.965
22/08/2023,85.447,7.095
21/08/2023,85.244,7.117
18/08/2023,85.651,7.072
17/08/2023,85.733,7.062
16/08/2023,86.197,7.01
15/08/2023,86.629,6.962
14/08/2023,87.621,6.853
11/08/2023,88.231,6.787
10/08/2023,88.432,6.766
09/08/2023,88.735,6.733
08/08/2023,88.881,6.717
07/08/2023,88.612,6.746
04/08/2023,89.12,6.692
03/08/2023,88.544,6.753
02/08/2023,89.699,6.63
01/08/2023,90.458,6.551
31/07/2023,91.204,6.474
28/07/2023,90.848,6.51
27/07/2023,90.536,6.542
26/07/2023,91.018,6.492
25/07/2023,90.369,6.56
24/07/2023,90.328,6.564
21/07/2023,90.102,6.587
20/07/2023,89.84,6.615
19/07/2023,90.332,6.563
18/07/2023,89.926,6.605
17/07/2023,89.496,6.65
14/07/2023,89.453,6.655
13/07/2023,89.534,6.646
12/07/2023,88.703,6.734
11/07/2023,87.739,6.838
10/07/2023,87.33,6.882
07/07/2023,87.186,6.897
06/07/2023,87.52,6.861
05/07/2023,88.45,6.761
03/07/2023,88.785,6.725
30/06/2023,88.711,6.732
29/06/2023,88.547,6.75
28/06/2023,89.03,6.698
27/06/2023,88.967,6.704
26/06/2023,89.142,6.686
23/06/2023,89.11,6.689
22/06/2023,88.879,6.713
21/06/2023,89.243,6.675
20/06/2023,89.186,6.68
16/06/2023,88.932,6.707
15/06/2023,89.036,6.696
14/06/2023,88.682,6.733
13/06/2023,88.433,6.76
12/06/2023,88.635,6.738
09/06/2023,88.419,6.761
08/06/2023,88.342,6.769
07/06/2023,87.837,6.823
06/06/2023,88.228,6.781
05/06/2023,87.84,6.822
02/06/2023,87.59,6.849
01/06/2023,87.631,6.844
31/05/2023,87.442,6.864
30/05/2023,87.651,6.842
26/05/2023,87.114,6.9
25/05/2023,86.926,6.92
24/05/2023,87.002,6.912
23/05/2023,87.298,6.879
22/05/2023,87.408,6.867
19/05/2023,87.617,6.844
18/05/2023,87.692,6.836
17/05/2023,88.022,6.8
16/05/2023,88.065,6.796
15/05/2023,88.232,6.778
12/05/2023,88.643,6.734
11/05/2023,89.008,6.695
10/05/2023,88.614,6.736
09/05/2023,88.179,6.783
08/05/2023,88.163,6.784
05/05/2023,88.386,6.76
04/05/2023,88.558,6.742
03/05/2023,88.796,6.716
02/05/2023,88.6,6.737
01/05/2023,88.33,6.766
28/04/2023,88.839,6.712
27/04/2023,88.106,6.789
26/04/2023,88.424,6.755
25/04/2023,88.541,6.743
24/04/2023,88.398,6.758
21/04/2023,88.12,6.787
20/04/2023,88.412,6.756
19/04/2023,88.212,6.777
18/04/2023,88.541,6.742
17/04/2023,88.194,6.779
14/04/2023,88.723,6.722
13/04/2023,88.86,6.708
12/04/2023,88.539,6.741
11/04/2023,88.456,6.75
10/04/2023,88.712,6.723
07/04/2023,89.196,6.672
06/04/2023,89.354,6.655
05/04/2023,89.736,6.615
04/04/2023,89.813,6.607
03/04/2023,89.353,6.655
31/03/2023,88.881,6.704
30/03/2023,88.178,6.779
29/03/2023,87.833,6.815
28/03/2023,87.415,6.86
27/03/2023,87.488,6.852
24/03/2023,87.79,6.82
23/03/2023,87.624,6.837
22/03/2023,87.702,6.829
21/03/2023,87.125,6.891
20/03/2023,87.087,6.895
17/03/2023,87.345,6.867
16/03/2023,87.139,6.889
15/03/2023,87.162,6.886
14/03/2023,86.728,6.933
13/03/2023,86.944,6.909
10/03/2023,86.676,6.938
09/03/2023,85.736,7.041
08/03/2023,85.664,7.049
07/03/2023,85.798,7.034
06/03/2023,86.436,6.964
03/03/2023,86.317,6.977
02/03/2023,85.606,7.055
01/03/2023,86.05,7.006
28/02/2023,86.346,6.973
27/02/2023,86.597,6.946
24/02/2023,86.367,6.97
23/02/2023,86.664,6.938
22/02/2023,85.835,7.028
21/02/2023,85.423,7.074
17/02/2023,86.439,6.962
16/02/2023,86.633,6.941
15/02/2023,87.627,6.833
14/02/2023,88.168,6.775
13/02/2023,88.104,6.782
10/02/2023,87.834,6.811
09/02/2023,88.504,6.739
08/02/2023,89.162,6.67
07/02/2023,89.351,6.65
06/02/2023,89.545,6.63
03/02/2023,90.159,6.567
02/02/2023,90.724,6.509
01/02/2023,89.71,6.613
31/01/2023,88.584,6.73
30/01/2023,88.239,6.767
27/01/2023,88.552,6.733
26/01/2023,88.465,6.743
25/01/2023,88.504,6.738
24/01/2023,88.684,6.719
23/01/2023,88.252,6.765
20/01/2023,88.308,6.759
19/01/2023,88.569,6.731
18/01/2023,88.982,6.688
17/01/2023,87.447,6.85
13/01/2023,87.58,6.836
12/01/2023,87.743,6.818
11/01/2023,86.768,6.922
10/01/2023,85.882,7.019
09/01/2023,86.382,6.964
06/01/2023,86.082,6.997
05/01/2023,85.198,7.094
04/01/2023,85.641,7.045
03/01/2023,85.398,7.071
30/12/2022,84.834,7.134
29/12/2022,85.097,7.104
28/12/2022,84.905,7.125
27/12/2022,85.006,7.114
23/12/2022,85.494,7.06
22/12/2022,85.963,7.008
21/12/2022,85.988,7.005
20/12/2022,85.381,7.071
19/12/2022,86.289,6.972
16/12/2022,87.416,6.85
15/12/2022,88.287,6.757
14/12/2022,89.014,6.681
13/12/2022,89.612,6.619
12/12/2022,88.638,6.72
09/12/2022,89.284,6.653
08/12/2022,89.633,6.616
07/12/2022,89.331,6.647
06/12/2022,88.817,6.701
05/12/2022,89.415,6.638
02/12/2022,89.765,6.602
01/12/2022,89.337,6.646
30/11/2022,87.72,6.815
29/11/2022,86.79,6.915
28/11/2022,85.962,7.004
25/11/2022,85.706,7.032
23/11/2022,85.657,7.038
22/11/2022,85.123,7.096
21/11/2022,84.295,7.188
18/11/2022,83.85,7.238
17/11/2022,83.616,7.264
16/11/2022,84.725,7.139
15/11/2022,84.127,7.206
14/11/2022,82.363,7.407
10/11/2022,81.899,7.461
09/11/2022,80.239,7.657
08/11/2022,81.039,7.561
07/11/2022,81.187,7.543
04/11/2022,81.128,7.55
03/11/2022,80.887,7.578
02/11/2022,81.501,7.505
01/11/2022,81.535,7.501
31/10/2022,80.717,7.598
28/10/2022,81.172,7.544
27/10/2022,80.333,7.643
26/10/2022,80.104,7.67
25/10/2022,79.931,7.691
24/10/2022,79.007,7.803
21/10/2022,78.59,7.854
20/10/2022,78.347,7.884
19/10/2022,78.511,7.863
18/10/2022,79.379,7.756
17/10/2022,79.023,7.8
14/10/2022,78.604,7.851
13/10/2022,78.783,7.829
12/10/2022,79.468,7.745
11/10/2022,79.847,7.698
07/10/2022,80.712,7.595
06/10/2022,81.706,7.478
05/10/2022,82.139,7.427
04/10/2022,83.406,7.281
03/10/2022,82.463,7.389
30/09/2022,80.917,7.569
29/09/2022,80.428,7.627
28/09/2022,80.871,7.574
27/09/2022,79.128,7.783
26/09/2022,80.302,7.641
23/09/2022,82.291,7.408
22/09/2022,83.247,7.298
21/09/2022,84.002,7.212
20/09/2022,83.387,7.282
19/09/2022,83.986,7.214
16/09/2022,84.189,7.191
15/09/2022,84.848,7.118
14/09/2022,85.183,7.08
13/09/2022,85.268,7.071
12/09/2022,86.176,6.972
09/09/2022,86.176,6.972
08/09/2022,85.77,7.016
07/09/2022,85.301,7.067
06/09/2022,84.889,7.112
02/09/2022,85.78,7.014
01/09/2022,85.034,7.096
31/08/2022,85.546,7.039
30/08/2022,85.873,7.003
29/08/2022,85.727,7.019
26/08/2022,86.994,6.883
25/08/2022,87.058,6.876
24/08/2022,86.267,6.96
23/08/2022,85.96,6.993
22/08/2022,85.492,7.044
19/08/2022,86.543,6.93
18/08/2022,87.52,6.826
17/08/2022,87.296,6.85
16/08/2022,88.208,6.754
15/08/2022,88.804,6.692
12/08/2022,88.631,6.709
11/08/2022,88.357,6.738
10/08/2022,88.477,6.725
09/08/2022,87.112,6.868
08/08/2022,88.285,6.745
05/08/2022,87.338,6.844
04/08/2022,88.227,6.751
03/08/2022,87.064,6.873
02/08/2022,86.55,6.928
01/08/2022,87.65,6.811
29/07/2022,87.531,6.823
28/07/2022,86.533,6.929
27/07/2022,84.672,7.132
26/07/2022,84.174,7.187
25/07/2022,84.672,7.131
22/07/2022,84.504,7.15
21/07/2022,83.468,7.265
20/07/2022,82.984,7.32
19/07/2022,81.809,7.455
18/07/2022,80.2,7.643
15/07/2022,79.625,7.712
14/07/2022,79.253,7.757
13/07/2022,79.674,7.706
12/07/2022,80.04,7.662
11/07/2022,80.657,7.588
08/07/2022,80.801,7.571
07/07/2022,81.458,7.494
06/07/2022,81.518,7.487
05/07/2022,81.642,7.472
01/07/2022,81.681,7.467
30/06/2022,80.825,7.567
29/06/2022,80.594,7.594
28/06/2022,80.357,7.622
27/06/2022,81.392,7.5
24/06/2022,81.724,7.461
23/06/2022,81.868,7.444
22/06/2022,81.511,7.485
21/06/2022,81.023,7.542
17/06/2022,81.297,7.51
16/06/2022,81.202,7.52
15/06/2022,81.655,7.467
14/06/2022,80.17,7.641
13/06/2022,80.782,7.569
10/06/2022,83.788,7.224
09/06/2022,85.169,7.071
08/06/2022,85.752,7.008
07/06/2022,86.496,6.928
06/06/2022,86.225,6.956
03/06/2022,87.147,6.858
02/06/2022,87.813,6.788
01/06/2022,87.945,6.774
31/05/2022,88.561,6.71
27/05/2022,89.661,6.597
26/05/2022,89.267,6.637
25/05/2022,88.649,6.7
24/05/2022,86.983,6.874
23/05/2022,86.864,6.887
20/05/2022,86.51,6.924
19/05/2022,86.387,6.937
18/05/2022,86.2,6.957
17/05/2022,86.59,6.915
16/05/2022,87.229,6.847
13/05/2022,87.449,6.824
12/05/2022,87.437,6.825
11/05/2022,87.517,6.817
10/05/2022,86.933,6.878
09/05/2022,86.538,6.92
06/05/2022,87.641,6.803
05/05/2022,88.589,6.705
04/05/2022,89.919,6.569
03/05/2022,88.826,6.68
02/05/2022,88.271,6.737
29/04/2022,89.124,6.649
28/04/2022,90.945,6.466
27/04/2022,91.389,6.422
26/04/2022,92.077,6.354
25/04/2022,92.148,6.347
22/04/2022,91.119,6.448
21/04/2022,92.193,6.343
20/04/2022,93.023,6.262
19/04/2022,92.503,6.312
18/04/2022,93.01,6.264
14/04/2022,93.43,6.223
13/04/2022,93.562,6.211
12/04/2022,92.676,6.295
11/04/2022,92.256,6.336
08/04/2022,93.79,6.189
07/04/2022,94.667,6.106
06/04/2022,95.234,6.053
05/04/2022,96.623,5.925
04/04/2022,97.416,5.853
01/04/2022,97.136,5.878
31/03/2022,97.262,5.867
30/03/2022,97.291,5.864
29/03/2022,96.153,5.968
28/03/2022,95.071,6.068
25/03/2022,95.018,6.072
24/03/2022,94.662,6.106
23/03/2022,94.484,6.122
22/03/2022,94.476,6.123
21/03/2022,95.309,6.045
18/03/2022,96.566,5.93
17/03/2022,96.08,5.974
16/03/2022,95.066,6.068
15/03/2022,94.014,6.166
14/03/2022,94.08,6.16
11/03/2022,95.756,6.004
10/03/2022,95.822,5.998
09/03/2022,96.289,5.955
08/03/2022,95.633,6.015
07/03/2022,96.006,5.981
04/03/2022,96.998,5.89
03/03/2022,97.576,5.838
02/03/2022,97.282,5.864
01/03/2022,97.759,5.822
28/02/2022,97.268,5.866
25/02/2022,97.046,5.886
24/02/2022,96.025,5.979
23/02/2022,95.163,6.058
22/02/2022,95.829,5.996
18/02/2022,96.058,5.975
17/02/2022,96.164,5.966
16/02/2022,96.425,5.942
15/02/2022,96.272,5.956
14/02/2022,95.944,5.986
11/02/2022,96.327,5.951
10/02/2022,96.845,5.904
09/02/2022,97.928,5.806
08/02/2022,97.415,5.852
07/02/2022,97.525,5.842
04/02/2022,97.727,5.824
03/02/2022,98.851,5.725
02/02/2022,99.259,5.689
01/02/2022,98.311,5.772
31/01/2022,98.151,5.787
28/01/2022,98.257,5.777
27/01/2022,98.406,5.764
26/01/2022,98.086,5.792
25/01/2022,98.593,5.747
24/01/2022,98.82,5.728
21/01/2022,99.143,5.699
20/01/2022,98.86,5.724
19/01/2022,98.461,5.759
18/01/2022,97.501,5.845
14/01/2022,98.572,5.749
13/01/2022,99.456,5.672
12/01/2022,99.474,5.67
11/01/2022,99.268,5.688
10/01/2022,99.109,5.702
07/01/2022,99.265,5.689
06/01/2022,99.979,5.627
05/01/2022,100.335,5.596
04/01/2022,101.245,5.518
03/01/2022,101.921,5.461
31/12/2021,102.494,5.413
30/12/2021,102.385,5.422
29/12/2021,102.126,5.444
28/12/2021,101.9,5.463
27/12/2021,101.558,5.492
23/12/2021,101.426,5.503
22/12/2021,101.215,5.521
21/12/2021,100.987,5.54
20/12/2021,101.003,5.539
17/12/2021,101.507,5.496
16/12/2021,101.473,5.499
15/12/2021,101.292,5.514
14/12/2021,101.781,5.473
13/12/2021,102.222,5.436
10/12/2021,101.716,5.478
09/12/2021,101.906,5.462
08/12/2021,102.227,5.436
07/12/2021,102.438,5.418
06/12/2021,101.707,5.479
03/12/2021,101.826,5.469
02/12/2021,101.493,5.497
01/12/2021,100.024,5.622
30/11/2021,98.604,5.746
29/11/2021,97.955,5.803
26/11/2021,97.241,5.867
24/11/2021,98.193,5.782
23/11/2021,98.228,5.779
22/11/2021,99.335,5.682
19/11/2021,100.184,5.609
18/11/2021,99.722,5.648
17/11/2021,99.711,5.649
16/11/2021,99.755,5.645
15/11/2021,99.742,5.647
12/11/2021,100.009,5.624
10/11/2021,100.248,5.603
09/11/2021,100.556,5.577
08/11/2021,100.342,5.595
05/11/2021,99.837,5.638
04/11/2021,99.035,5.708
03/11/2021,97.7,5.825
02/11/2021,97.072,5.881
01/11/2021,97.037,5.884
29/10/2021,98.14,5.786
28/10/2021,99.361,5.679
27/10/2021,100.015,5.623
26/10/2021,98.799,5.728
25/10/2021,98.581,5.747
22/10/2021,97.183,5.871
21/10/2021,97.418,5.85
20/10/2021,98.969,5.713
19/10/2021,99.983,5.626
18/10/2021,101.145,5.527
15/10/2021,101.585,5.49
14/10/2021,101.553,5.492
13/10/2021,100.758,5.56
12/10/2021,100.129,5.613
08/10/2021,100.464,5.584
07/10/2021,100.894,5.548
06/10/2021,100.486,5.583
05/10/2021,100.548,5.577
04/10/2021,100.899,5.548
01/10/2021,101.225,5.52
30/09/2021,101.263,5.517
29/09/2021,102.048,5.451
28/09/2021,101.305,5.513
27/09/2021,102.934,5.378
24/09/2021,103.166,5.359
23/09/2021,103.887,5.3
22/09/2021,105.427,5.176
21/09/2021,105.248,5.19
20/09/2021,104.921,5.217
17/09/2021,105.58,5.164
16/09/2021,105.493,5.171
15/09/2021,105.646,5.159
14/09/2021,105.472,5.173
13/09/2021,105.375,5.181
10/09/2021,105.624,5.161
09/09/2021,105.66,5.158
08/09/2021,105.162,5.198
07/09/2021,105.952,5.135
03/09/2021,106.164,5.118
02/09/2021,106.631,5.082
01/09/2021,106.587,5.085
31/08/2021,106.484,5.094
30/08/2021,106.899,5.061
27/08/2021,105.743,5.152
26/08/2021,104.998,5.211
25/08/2021,104.934,5.217
24/08/2021,105.045,5.208
23/08/2021,104.612,5.242
20/08/2021,104.444,5.256
19/08/2021,104.983,5.213
18/08/2021,105.742,5.153
17/08/2021,106.274,5.111
16/08/2021,106.397,5.101
13/08/2021,106.262,5.112
12/08/2021,105.857,5.144
11/08/2021,105.861,5.143
10/08/2021,105.956,5.136
09/08/2021,106.289,5.11
06/08/2021,106.766,5.073
05/08/2021,107.636,5.005
04/08/2021,107.916,4.984
03/08/2021,107.95,4.981
02/08/2021,108.131,4.967
30/07/2021,107.8,4.993
29/07/2021,107.979,4.979
28/07/2021,107.956,4.981
27/07/2021,108.049,4.974
26/07/2021,108.431,4.945
23/07/2021,108.54,4.937
22/07/2021,108.417,4.946
21/07/2021,108.219,4.961
20/07/2021,108.629,4.93
19/07/2021,108.582,4.934
16/07/2021,108.684,4.926
15/07/2021,108.484,4.941
14/07/2021,108.234,4.961
13/07/2021,107.95,4.982
12/07/2021,107.914,4.985
09/07/2021,108.091,4.972
08/07/2021,108.364,4.951
07/07/2021,108.58,4.935
06/07/2021,108.687,4.927
02/07/2021,108.704,4.925
01/07/2021,108.648,4.93
30/06/2021,109.078,4.897
29/06/2021,109.755,4.846
28/06/2021,109.859,4.839
25/06/2021,109.941,4.833
24/06/2021,110.075,4.823
23/06/2021,110.061,4.824
22/06/2021,110.309,4.805
21/06/2021,110.581,4.785
18/06/2021,110.817,4.768
17/06/2021,110.339,4.803
16/06/2021,109.44,4.871
15/06/2021,109.713,4.85
14/06/2021,110.146,4.818
11/06/2021,110.782,4.771
10/06/2021,110.121,4.82
09/06/2021,109.913,4.836
08/06/2021,109.473,4.869
07/06/2021,109.481,4.868
04/06/2021,108.996,4.905
03/06/2021,108.822,4.918
02/06/2021,109.565,4.862
01/06/2021,109.035,4.902
28/05/2021,108.644,4.932
27/05/2021,108.341,4.955
26/05/2021,108.638,4.932
25/05/2021,107.997,4.981
24/05/2021,107.842,4.993
21/05/2021,107.866,4.991
20/05/2021,107.971,4.983
19/05/2021,107.88,4.99
18/05/2021,108.375,4.952
17/05/2021,108.508,4.942
14/05/2021,108.671,4.93
13/05/2021,108.628,4.933
12/05/2021,108.221,4.964
11/05/2021,109.49,4.869
10/05/2021,110.04,4.828
07/05/2021,109.55,4.864
06/05/2021,108.348,4.955
05/05/2021,107.551,5.016
04/05/2021,107.347,5.032
03/05/2021,107.202,5.043
30/04/2021,106.884,5.067
29/04/2021,106.773,5.076
28/04/2021,106.783,5.075
27/04/2021,106.476,5.099
26/04/2021,106.828,5.072
23/04/2021,106.79,5.075
22/04/2021,106.501,5.097
21/04/2021,106.374,5.107
20/04/2021,106.454,5.101
19/04/2021,106.616,5.089
16/04/2021,106.669,5.085
15/04/2021,106.471,5.1
14/04/2021,105.091,5.208
13/04/2021,104.71,5.238
12/04/2021,104.56,5.25
09/04/2021,105.141,5.204
08/04/2021,105.425,5.182
07/04/2021,105.218,5.198
06/04/2021,105.623,5.167
05/04/2021,104.665,5.242
02/04/2021,104.409,5.263
01/04/2021,104.536,5.252
31/03/2021,103.869,5.306
30/03/2021,103.136,5.365
29/03/2021,102.968,5.379
26/03/2021,103.332,5.349
25/03/2021,103.672,5.322
24/03/2021,104.514,5.255
23/03/2021,104.781,5.233
22/03/2021,104.463,5.259
19/03/2021,103.567,5.33
18/03/2021,103.301,5.352
17/03/2021,104.089,5.289
16/03/2021,103.684,5.321
15/03/2021,102.946,5.381
12/03/2021,102.26,5.437
11/03/2021,102.868,5.387
10/03/2021,101.847,5.47
09/03/2021,100.914,5.548
08/03/2021,99.919,5.631
05/03/2021,102.516,5.416
04/03/2021,103.099,5.368
03/03/2021,103.321,5.351
02/03/2021,104.453,5.26
01/03/2021,105.426,5.183
26/02/2021,105.303,5.193
25/02/2021,105.3,5.193
24/02/2021,107.468,5.026
23/02/2021,107.382,5.032
22/02/2021,106.467,5.103
19/02/2021,109.52,4.871
18/02/2021,110.578,4.793
17/02/2021,110.942,4.767
16/02/2021,110.686,4.786
12/02/2021,112.275,4.67
11/02/2021,112.776,4.634
10/02/2021,113.014,4.618
09/02/2021,112.98,4.62
08/02/2021,113.367,4.593
05/02/2021,113.377,4.592
04/02/2021,113.291,4.599
03/02/2021,112.305,4.669
02/02/2021,112.727,4.639
01/02/2021,112.156,4.68
29/01/2021,111.284,4.743
28/01/2021,111.243,4.746
27/01/2021,110.329,4.813
26/01/2021,110.56,4.796
25/01/2021,110.48,4.802
22/01/2021,110.348,4.812
21/01/2021,110.9,4.772
20/01/2021,111.366,4.738
19/01/2021,111.421,4.734
15/01/2021,111.602,4.721
14/01/2021,112.54,4.654
13/01/2021,113.354,4.596
12/01/2021,112.927,4.627
11/01/2021,113.093,4.615
08/01/2021,114.098,4.544
07/01/2021,114.354,4.526
06/01/2021,114.949,4.485
05/01/2021,117.161,4.333
04/01/2021,118.095,4.271
31/12/2020,118.507,4.243
30/12/2020,118.237,4.261
29/12/2020,118.066,4.273
28/12/2020,117.91,4.284
24/12/2020,118.032,4.275
23/12/2020,118.01,4.277
22/12/2020,117.973,4.28
21/12/2020,117.862,4.287
18/12/2020,118.589,4.239
17/12/2020,118.694,4.232
16/12/2020,118.637,4.236
15/12/2020,118.329,4.257
14/12/2020,117.935,4.283
11/12/2020,117.93,4.284
10/12/2020,117.635,4.304
09/12/2020,117.238,4.331
08/12/2020,117.286,4.327
07/12/2020,117.573,4.308
04/12/2020,117.58,4.308
03/12/2020,117.816,4.292
02/12/2020,117.508,4.313
01/12/2020,118.027,4.278
30/11/2020,118.037,4.278
27/11/2020,117.938,4.284
25/11/2020,117.801,4.294
24/11/2020,117.952,4.284
23/11/2020,117.834,4.292
20/11/2020,117.992,4.282
19/11/2020,117.52,4.313
18/11/2020,117.047,4.345
17/11/2020,116.514,4.382
16/11/2020,116.252,4.4
13/11/2020,115.915,4.423
12/11/2020,115.711,4.437
10/11/2020,115.481,4.453
09/11/2020,115.515,4.45
06/11/2020,115.29,4.466
05/11/2020,115.905,4.424
04/11/2020,115.438,4.456
03/11/2020,111.434,4.738
02/11/2020,110.492,4.806
30/10/2020,109.97,4.845
29/10/2020,110.463,4.809
28/10/2020,111.014,4.769
27/10/2020,111.719,4.718
26/10/2020,111.106,4.762
23/10/2020,111.364,4.744
22/10/2020,111.491,4.734
21/10/2020,112.292,4.677
20/10/2020,112.751,4.645
19/10/2020,112.914,4.633
16/10/2020,113.736,4.576
15/10/2020,113.422,4.598
14/10/2020,113.5,4.592
13/10/2020,113,4.628
09/10/2020,112.245,4.681
08/10/2020,111.425,4.74
07/10/2020,110.418,4.813
06/10/2020,109.523,4.879
05/10/2020,108.993,4.918
02/10/2020,108.605,4.947
01/10/2020,108.735,4.937
30/09/2020,108.551,4.951
29/09/2020,107.775,5.009
28/09/2020,108.313,4.969
25/09/2020,108.709,4.939
24/09/2020,108.32,4.968
23/09/2020,108.342,4.967
22/09/2020,110.823,4.785
21/09/2020,111.65,4.725
18/09/2020,113.22,4.614
17/09/2020,113.949,4.563
16/09/2020,114.591,4.519
15/09/2020,114.421,4.531
14/09/2020,114.282,4.54
11/09/2020,114.143,4.55
10/09/2020,114.395,4.533
09/09/2020,113.976,4.562
08/09/2020,113.223,4.615
04/09/2020,113.262,4.612
03/09/2020,114.214,4.546
02/09/2020,115.068,4.487
01/09/2020,114.117,4.553
31/08/2020,112.565,4.662
28/08/2020,112.106,4.694
27/08/2020,110.955,4.777
26/08/2020,110.896,4.781
25/08/2020,111.708,4.723
24/08/2020,112.587,4.661
21/08/2020,112.145,4.692
20/08/2020,112.043,4.699
19/08/2020,112.619,4.659
18/08/2020,113.013,4.631
17/08/2020,112.872,4.641
14/08/2020,113.809,4.576
13/08/2020,115.526,4.457
12/08/2020,116.372,4.4
11/08/2020,117.777,4.306
10/08/2020,117.487,4.326
07/08/2020,116.041,4.423
06/08/2020,115.316,4.472
05/08/2020,115.199,4.481
04/08/2020,114.061,4.559
03/08/2020,113.989,4.564
31/07/2020,113.829,4.575
30/07/2020,113.269,4.615
29/07/2020,112.601,4.662
28/07/2020,111.39,4.748
27/07/2020,111.022,4.774
24/07/2020,110.46,4.815
23/07/2020,110.587,4.806
22/07/2020,111.915,4.711
21/07/2020,110.692,4.798
20/07/2020,109.327,4.898
17/07/2020,107.318,5.047
16/07/2020,105.921,5.153
15/07/2020,105.668,5.173
14/07/2020,104.625,5.253
13/07/2020,105.139,5.214
10/07/2020,104.656,5.251
09/07/2020,104.84,5.237
08/07/2020,105.401,5.194
07/07/2020,105.238,5.206
06/07/2020,106.534,5.107
02/07/2020,106.22,5.131
01/07/2020,105.378,5.196
30/06/2020,104.339,5.276
29/06/2020,104.131,5.292
26/06/2020,104.263,5.282
25/06/2020,104.639,5.253
24/06/2020,104.545,5.26
23/06/2020,105.538,5.183
22/06/2020,104.438,5.269
19/06/2020,104.39,5.272
18/06/2020,103.988,5.304
17/06/2020,104.313,5.278
16/06/2020,104.67,5.251
15/06/2020,103.484,5.343
12/06/2020,102.966,5.384
11/06/2020,102.697,5.406
10/06/2020,106.79,5.088
09/06/2020,107.189,5.058
08/06/2020,108.056,4.994
05/06/2020,107.295,5.051
04/06/2020,106.369,5.12
03/06/2020,106.457,5.114
02/06/2020,104.354,5.275
01/06/2020,102.966,5.384
29/05/2020,102.593,5.414
28/05/2020,102.972,5.384
27/05/2020,103.062,5.377
26/05/2020,102.682,5.407
22/05/2020,100.669,5.57
21/05/2020,100.93,5.548
20/05/2020,98.999,5.708
19/05/2020,96.502,5.92
18/05/2020,96.519,5.919
15/05/2020,94.859,6.064
14/05/2020,95.421,6.015
13/05/2020,96.365,5.932
12/05/2020,98.253,5.77
11/05/2020,98.663,5.736
08/05/2020,98.962,5.711
07/05/2020,98.453,5.753
06/05/2020,97.944,5.796
05/05/2020,98.836,5.721
04/05/2020,99.232,5.688
01/05/2020,100.177,5.61
30/04/2020,100.185,5.609
29/04/2020,97.354,5.846
28/04/2020,94.885,6.061
27/04/2020,94.032,6.137
24/04/2020,94.519,6.094
23/04/2020,98.163,5.777
22/04/2020,99.581,5.659
21/04/2020,100.879,5.552
20/04/2020,102.321,5.436
17/04/2020,102.927,5.388
16/04/2020,102.693,5.407
15/04/2020,102.942,5.387
14/04/2020,104.926,5.232
13/04/2020,103.794,5.32
09/04/2020,102.267,5.441
08/04/2020,98.166,5.777
07/04/2020,97.207,5.859
06/04/2020,95.626,5.995
03/04/2020,95.756,5.984
02/04/2020,97.765,5.811
01/04/2020,99.556,5.661
31/03/2020,102.182,5.447
30/03/2020,102.001,5.462
27/03/2020,103.381,5.353
26/03/2020,106.652,5.101
25/03/2020,102.765,5.401
24/03/2020,95.734,5.986
23/03/2020,90.959,6.418
20/03/2020,91.735,6.345
19/03/2020,88.772,6.627
18/03/2020,90.457,6.465
17/03/2020,100.031,5.622
16/03/2020,101.317,5.517
13/03/2020,106.784,5.092
12/03/2020,103.891,5.313
11/03/2020,113.314,4.622
10/03/2020,118.067,4.302
09/03/2020,117.562,4.335
06/03/2020,123.571,3.953
05/03/2020,121.999,4.051
04/03/2020,123.624,3.95
03/03/2020,121.853,4.06
02/03/2020,119.184,4.23
28/02/2020,118.324,4.286
27/02/2020,118.237,4.292
26/02/2020,120.682,4.135
25/02/2020,121.581,4.078
24/02/2020,121.819,4.064
21/02/2020,121.488,4.084
20/02/2020,121.642,4.075
19/02/2020,121.62,4.077
18/02/2020,120.398,4.154
14/02/2020,119.929,4.184
13/02/2020,118.531,4.274
12/02/2020,118.031,4.307
