Date,PX_LAST,YLD_CNV_LAST
26/05/2016,74.383,9.642
25/05/2016,74.814,9.583
24/05/2016,74.705,9.598
23/05/2016,74.082,9.683
20/05/2016,74.805,9.584
19/05/2016,74.033,9.689
18/05/2016,76.06,9.416
17/05/2016,78.349,9.12
16/05/2016,77.417,9.238
13/05/2016,77.429,9.237
12/05/2016,77.614,9.213
11/05/2016,77.611,9.213
10/05/2016,77.99,9.165
09/05/2016,77.249,9.259
06/05/2016,78.203,9.137
05/05/2016,78.764,9.067
04/05/2016,77.996,9.163
03/05/2016,77.946,9.169
02/05/2016,78.654,9.08
29/04/2016,78.92,9.047
28/04/2016,79.417,8.985
27/04/2016,78.277,9.127
26/04/2016,76.642,9.336
25/04/2016,76.551,9.348
22/04/2016,77.361,9.243
21/04/2016,77.501,9.225
20/04/2016,76.945,9.297
19/04/2016,77.184,9.265
18/04/2016,75.361,9.505
15/04/2016,76.286,9.382
14/04/2016,77.286,9.252
13/04/2016,74.466,9.626
12/04/2016,74.38,9.637
11/04/2016,71.696,10.015
08/04/2016,70.639,10.171
07/04/2016,70.416,10.204
06/04/2016,70.569,10.181
05/04/2016,69.278,10.376
04/04/2016,71.32,10.07
01/04/2016,71.808,9.998
31/03/2016,71.938,9.979
30/03/2016,72.277,9.93
29/03/2016,71.992,9.971
28/03/2016,71.055,10.108
24/03/2016,69.665,10.316
23/03/2016,71.265,10.077
22/03/2016,71.838,9.993
21/03/2016,71.434,10.051
18/03/2016,71.541,10.036
17/03/2016,70.727,10.155
16/03/2016,68.557,10.486
15/03/2016,68.182,10.545
14/03/2016,70.262,10.224
11/03/2016,71.186,10.087
10/03/2016,68.466,10.5
09/03/2016,68.097,10.558
08/03/2016,67.461,10.659
07/03/2016,67.784,10.607
04/03/2016,69.145,10.394
03/03/2016,66.347,10.84
02/03/2016,64.989,11.069
01/03/2016,63.757,11.283
29/02/2016,63.042,11.411
26/02/2016,62.045,11.593
25/02/2016,62.691,11.474
24/02/2016,63.849,11.266
23/02/2016,64.335,11.181
22/02/2016,64.676,11.121
19/02/2016,63.267,11.369
18/02/2016,63.389,11.347
17/02/2016,63.145,11.391
16/02/2016,60.931,11.801
12/02/2016,60.64,11.857
11/02/2016,59.391,12.102
10/02/2016,62.606,11.488
09/02/2016,61.69,11.657
08/02/2016,63.602,11.308
05/02/2016,63.9,11.255
04/02/2016,64.058,11.228
03/02/2016,63.077,11.402
02/02/2016,62.833,11.446
01/02/2016,63.49,11.328
29/01/2016,64.381,11.171
28/01/2016,63.75,11.281
27/01/2016,63.067,11.403
26/01/2016,62.101,11.58
25/01/2016,61.766,11.642
22/01/2016,62.284,11.546
21/01/2016,61.038,11.779
20/01/2016,59.831,12.013
19/01/2016,61.187,11.751
15/01/2016,61.781,11.639
14/01/2016,63.333,11.355
13/01/2016,62.586,11.489
12/01/2016,63.662,11.295
11/01/2016,64.481,11.151
08/01/2016,64.973,11.066
07/01/2016,64.579,11.134
06/01/2016,65.857,10.916
05/01/2016,67.378,10.666
04/01/2016,63.048,11.403
31/12/2015,63.198,11.376
30/12/2015,64.133,11.21
29/12/2015,63.575,11.308
28/12/2015,64.336,11.173
24/12/2015,64.786,11.095
23/12/2015,64.58,11.131
22/12/2015,62.844,11.438
21/12/2015,61.673,11.652
18/12/2015,63.928,11.243
17/12/2015,65.812,10.919
16/12/2015,63.816,11.262
15/12/2015,66.379,10.825
14/12/2015,66.002,10.887
11/12/2015,64.035,11.223
10/12/2015,65.72,10.934
09/12/2015,68.144,10.539
08/12/2015,67.71,10.607
07/12/2015,67.891,10.578
04/12/2015,68.233,10.524
03/12/2015,68.742,10.445
02/12/2015,68.911,10.418
01/12/2015,71.24,10.067
30/11/2015,69.453,10.334
27/11/2015,70.042,10.245
25/11/2015,69.94,10.26
24/11/2015,71.517,10.026
23/11/2015,72.186,9.929
20/11/2015,73.167,9.79
19/11/2015,75.374,9.488
18/11/2015,71.625,10.009
17/11/2015,71.444,10.035
16/11/2015,70.079,10.237
13/11/2015,67.392,10.655
12/11/2015,70.184,10.221
10/11/2015,70.227,10.214
09/11/2015,71.357,10.047
06/11/2015,73.29,9.771
05/11/2015,72.984,9.814
04/11/2015,72.883,9.828
03/11/2015,74.005,9.672
02/11/2015,73.037,9.806
30/10/2015,71.994,9.954
29/10/2015,71.795,9.982
28/10/2015,72.153,9.931
27/10/2015,70.577,10.16
26/10/2015,71.467,10.029
23/10/2015,70.699,10.142
22/10/2015,69.027,10.394
21/10/2015,69.16,10.374
20/10/2015,69.817,10.273
19/10/2015,70.918,10.109
16/10/2015,70.855,10.118
15/10/2015,70.565,10.161
14/10/2015,71.179,10.07
13/10/2015,72.575,9.869
09/10/2015,74.238,9.637
08/10/2015,71.961,9.956
07/10/2015,72.285,9.91
06/10/2015,72.576,9.868
